uid,namedLocation,domainID,siteID,plotID,setDate,collectDate,eventID,processingDate,massSampleIDList,massSampleMixtureID,cnSampleID,cnSampleCode,ligninSampleID,ligninSampleBarcode,archiveSampleID,archiveSampleBarcode,bgcArchiveMass,toxicodendronPossible,remarks,processedBy,publicationDate,release
ca259603-4cff-43a7-bb91-4eda350e6e5f,MLBS,D07,MLBS,NA,2023-05-02,2023-08-30,LTR.2023.MLBS.35,2024-01-09,NEON.LTR.MLBS069580.20230830.MXT|NEON.LTR.MLBS076404.20230830.MXT|NEON.LTR.MLBS065031.20230830.MXT|NEON.LTR.MLBS071122.20230830.MXT|NEON.LTR.MLBS074908.20230830.MXT|NEON.LTR.MLBS072699.20230830.MXT|NEON.LTR.MLBS070147.20230830.MXT|NEON.LTR.MLBS068016.20230830.MXT|NEON.LTR.MLBS076678.20230830.MXT|NEON.LTR.MLBS061356.20230830.MXT|NEON.LTR.MLBS073295.20230830.MXT|NEON.LTR.MLBS064131.20230830.MXT|NEON.LTR.MLBS063399.20230829.MXT|NEON.LTR.MLBS061849.20230830.MXT|NEON.LTR.MLBS069160.20230830.MXT|NEON.LTR.MLBS065797.20230830.MXT|NEON.LTR.MLBS070851.20230830.MXT|NEON.LTR.MLBS074289.20230830.MXT|NEON.LTR.MLBS071348.20230830.MXT|NEON.LTR.MLBS068280.20230830.MXT|NEON.LTR.MLBS062459.20230830.MXT|NEON.LTR.MLBS064948.20230830.MXT|NEON.LTR.MLBS072160.20230830.MXT|NEON.LTR.MLBS075925.20230830.MXT|NEON.LTR.MLBS075612.20230830.MXT|NEON.LTR.MLBS067778.20230830.MXT|NEON.LTR.MLBS066252.20230830.MXT|NEON.LTR.MLBS062714.20230830.MXT|NEON.LTR.MLBS067147.20230830.MXT|NEON.LTR.MLBS073872.20230830.MXT|NEON.LTR.MLBS063880.20230829.MXT|NEON.LTR.MLBS066955.20230830.MXT,NEON.LTR.MLBS.2023.MXT,NEON.LTR.MLBS.2023.MXT.CN,A00000226564,NEON.LTR.MLBS.2023.MXT.LIG,A00000226563,NEON.LTR.MLBS.2023.MXT.AR,A00000226562,5.93,N,NA,0000-0001-6726-6119,20251206T113810Z,RELEASE-2026
a6b80ee1-19bc-4fc5-89d3-d3838813f05e,MLBS,D07,MLBS,NA,2023-09-25,2023-10-10,LTR.2023.MLBS.41,2024-01-09,NEON.LTR.MLBS063399.20231010.SDS|NEON.LTR.MLBS069160.20231010.SDS|NEON.LTR.MLBS067147.20231010.SDS|NEON.LTR.MLBS068016.20231010.SDS|NEON.LTR.MLBS062459.20231010.SDS|NEON.LTR.MLBS064948.20231010.SDS|NEON.LTR.MLBS065031.20231010.SDS|NEON.LTR.MLBS072160.20231010.SDS|NEON.LTR.MLBS066252.20231010.SDS|NEON.LTR.MLBS070851.20231010.SDS|NEON.LTR.MLBS071348.20231010.SDS|NEON.LTR.MLBS076678.20231010.SDS|NEON.LTR.MLBS070147.20231010.SDS|NEON.LTR.MLBS061356.20231010.SDS|NEON.LTR.MLBS075612.20231010.SDS|NEON.LTR.MLBS063880.20231010.SDS|NEON.LTR.MLBS068280.20231010.SDS|NEON.LTR.MLBS073872.20231010.SDS|NEON.LTR.MLBS067778.20231010.SDS|NEON.LTR.MLBS074908.20231010.SDS|NEON.LTR.MLBS061849.20231010.SDS|NEON.LTR.MLBS074289.20231010.SDS|NEON.LTR.MLBS075925.20231010.SDS|NEON.LTR.MLBS062714.20231010.SDS|NEON.LTR.MLBS069580.20231010.SDS|NEON.LTR.MLBS076404.20231010.SDS|NEON.LTR.MLBS064131.20231010.SDS|NEON.LTR.MLBS065797.20231010.SDS|NEON.LTR.MLBS073295.20231010.SDS,NEON.LTR.MLBS.2023.SDS,NEON.LTR.MLBS.2023.SDS.CN,A00000226565,NEON.LTR.MLBS.2023.SDS.LIG,A00000226566,NEON.LTR.MLBS.2023.SDS.AR,A00000226567,8.48,N,NA,0000-0001-6726-6119,20251206T132910Z,RELEASE-2026
2b8d67c4-d674-4027-80cf-3bcd63031007,MLBS_064.basePlot.ltr,D07,MLBS,MLBS_064,2023-10-23,2023-11-07,LTR.2023.MLBS.45,2024-01-22,NEON.LTR.MLBS064131.20231107.LVS|NEON.LTR.MLBS064948.20231107.LVS,NEON.LTR.MLBS064.20231107.LVS,NEON.LTR.MLBS064.20231107.LVS.CN,A00000226605,NEON.LTR.MLBS064.20231107.LVS.LIG,A00000226606,NEON.LTR.MLBS064.20231107.LVS.AR,A00000226604,5.6,N,NA,0000-0001-6726-6119,20251206T111312Z,RELEASE-2026
df73f078-77b3-447a-96b6-cc461363a362,MLBS_076.basePlot.ltr,D07,MLBS,MLBS_076,2023-10-23,2023-11-07,LTR.2023.MLBS.45,2024-01-22,NEON.LTR.MLBS076678.20231107.LVS|NEON.LTR.MLBS076404.20231107.LVS,NEON.LTR.MLBS076.20231107.LVS,NEON.LTR.MLBS076.20231107.LVS.CN,A00000226608,NEON.LTR.MLBS076.20231107.LVS.LIG,A00000226607,NEON.LTR.MLBS076.20231107.LVS.AR,A00000226609,6.55,N,NA,0000-0001-6726-6119,20251206T111312Z,RELEASE-2026
a821ba91-4328-46ca-9402-19d0be16c6a1,MLBS_061.basePlot.ltr,D07,MLBS,MLBS_061,2023-10-23,2023-11-07,LTR.2023.MLBS.45,2024-01-22,NEON.LTR.MLBS061849.20231107.LVS|NEON.LTR.MLBS061356.20231107.LVS,NEON.LTR.MLBS061.20231107.LVS,NEON.LTR.MLBS061.20231107.LVS.CN,A00000226603,NEON.LTR.MLBS061.20231107.LVS.LIG,A00000226602,NEON.LTR.MLBS061.20231107.LVS.AR,A00000226601,5.97,N,NA,0000-0001-6726-6119,20251206T111312Z,RELEASE-2026
213c7528-ee52-4262-bbaa-b6f1105fef5d,MLBS_068.basePlot.ltr,D07,MLBS,MLBS_068,2023-10-24,2023-11-07,LTR.2023.MLBS.45,2024-01-12,NEON.LTR.MLBS068280.20231107.LVS|NEON.LTR.MLBS068016.20231107.LVS,NEON.LTR.MLBS068.20231107.LVS,NEON.LTR.MLBS068.20231107.LVS.CN,A00000226590,NEON.LTR.MLBS068.20231107.LVS.LIG,A00000226589,NEON.LTR.MLBS068.20231107.LVS.AR,A00000226591,5.98,N,NA,0000-0001-6726-6119,20251206T111312Z,RELEASE-2026
3129f84f-2b80-4dd2-905c-87a3511e52a9,MLBS_073.basePlot.ltr,D07,MLBS,MLBS_073,2023-10-24,2023-11-07,LTR.2023.MLBS.45,2024-01-22,NEON.LTR.MLBS073872.20231107.LVS|NEON.LTR.MLBS073295.20231107.LVS,NEON.LTR.MLBS073.20231107.LVS,NEON.LTR.MLBS073.20231107.LVS.CN,A00000226622,NEON.LTR.MLBS073.20231107.LVS.LIG,A00000226623,NEON.LTR.MLBS073.20231107.LVS.AR,A00000226624,6.88,N,NA,0000-0001-6726-6119,20251206T111312Z,RELEASE-2026
6e56227c-5f7f-498e-ba56-bc1abb19273b,MLBS_066.basePlot.ltr,D07,MLBS,MLBS_066,2023-10-24,2023-11-07,LTR.2023.MLBS.45,2024-01-22,NEON.LTR.MLBS066252.20231107.LVS|NEON.LTR.MLBS066955.20231107.LVS,NEON.LTR.MLBS066.20231107.LVS,NEON.LTR.MLBS066.20231107.LVS.CN,A00000226616,NEON.LTR.MLBS066.20231107.LVS.LIG,A00000226617,NEON.LTR.MLBS066.20231107.LVS.AR,A00000226618,5.77,N,NA,0000-0001-6726-6119,20251206T111312Z,RELEASE-2026
e00ca0fa-4dbb-407a-a2bd-2cfa061f0615,MLBS_071.basePlot.ltr,D07,MLBS,MLBS_071,2023-10-24,2023-11-07,LTR.2023.MLBS.45,2024-01-23,NEON.LTR.MLBS071122.20231107.NDL|NEON.LTR.MLBS071348.20231107.NDL,NEON.LTR.MLBS071.20231107.NDL,NEON.LTR.MLBS071.20231107.NDL.CN,A00000226628,NEON.LTR.MLBS071.20231107.NDL.LIG,A00000226629,NA,NA,NA,N,NA,0000-0001-6726-6119,20251206T111312Z,RELEASE-2026
f48362ce-4ae4-4403-8573-8671830f0ac6,MLBS_065.basePlot.ltr,D07,MLBS,MLBS_065,2023-10-24,2023-11-07,LTR.2023.MLBS.45,2024-01-22,NEON.LTR.MLBS065797.20231107.LVS|NEON.LTR.MLBS065031.20231107.LVS,NEON.LTR.MLBS065.20231107.LVS,NEON.LTR.MLBS065.20231107.LVS.CN,A00000226621,NEON.LTR.MLBS065.20231107.LVS.LIG,A00000226619,NEON.LTR.MLBS065.20231107.LVS.AR,A00000226620,6,N,NA,0000-0001-6726-6119,20251206T111312Z,RELEASE-2026
76243abe-0ec4-4010-a25b-98c177f3c266,MLBS_072.basePlot.ltr,D07,MLBS,MLBS_072,2023-10-24,2023-11-07,LTR.2023.MLBS.45,2024-01-23,NEON.LTR.MLBS072160.20231107.NDL|NEON.LTR.MLBS072699.20231107.NDL,NEON.LTR.MLBS072.20231107.NDL,NEON.LTR.MLBS072.20231107.NDL.CN,A00000226560,NA,NA,NA,NA,NA,N,NA,0000-0001-6726-6119,20251206T111312Z,RELEASE-2026
899b9538-105e-4c6a-9d65-bc5b29f10d64,MLBS_062.basePlot.ltr,D07,MLBS,MLBS_062,2023-10-24,2023-11-07,LTR.2023.MLBS.45,2024-01-10,NEON.LTR.MLBS062459.20231107.LVS|NEON.LTR.MLBS062714.20231107.LVS,NEON.LTR.MLBS062.20231107.LVS,NEON.LTR.MLBS062.20231107.LVS.CN,A00000226580,NEON.LTR.MLBS062.20231107.LVS.LIG,A00000226581,NEON.LTR.MLBS062.20231107.LVS.AR,A00000226582,6.41,N,NA,0000-0001-6726-6119,20251206T111312Z,RELEASE-2026
924edfb8-9a96-47fe-9809-224b784a9b01,MLBS_070.basePlot.ltr,D07,MLBS,MLBS_070,2023-10-24,2023-11-07,LTR.2023.MLBS.45,2024-01-12,NEON.LTR.MLBS070147.20231107.LVS|NEON.LTR.MLBS070851.20231107.LVS,NEON.LTR.MLBS070.20231107.LVS,NEON.LTR.MLBS070.20231107.LVS.CN,A00000226586,NEON.LTR.MLBS070.20231107.LVS.LIG,A00000226588,NEON.LTR.MLBS070.20231107.LVS.AR,A00000226587,5.9,N,NA,0000-0001-6726-6119,20251206T111312Z,RELEASE-2026
c0f19865-9212-4d1b-969f-ab5d88db2282,MLBS_063.basePlot.ltr,D07,MLBS,MLBS_063,2023-10-24,2023-11-07,LTR.2023.MLBS.45,2024-01-12,NEON.LTR.MLBS063880.20231107.LVS|NEON.LTR.MLBS063399.20231107.LVS,NEON.LTR.MLBS063.20231107.LVS,NEON.LTR.MLBS063.20231107.LVS.CN,A00000226592,NEON.LTR.MLBS063.20231107.LVS.LIG,A00000226593,NEON.LTR.MLBS063.20231107.LVS.AR,A00000226594,5.88,N,NA,0000-0001-6726-6119,20251206T111312Z,RELEASE-2026
57565283-d0a0-4152-ad40-7da96e63e6c7,MLBS_063.basePlot.ltr,D07,MLBS,MLBS_063,2023-10-24,2023-11-07,LTR.2023.MLBS.45,2024-01-23,NEON.LTR.MLBS063399.20231107.NDL|NEON.LTR.MLBS063880.20231107.NDL,NEON.LTR.MLBS063.20231107.NDL,NEON.LTR.MLBS063.20231107.NDL.CN,A00000226557,NA,NA,NA,NA,NA,N,NA,0000-0001-6726-6119,20251206T111312Z,RELEASE-2026
d87c2a13-d8dd-4738-8862-abb9404d6d63,MLBS_072.basePlot.ltr,D07,MLBS,MLBS_072,2023-10-24,2023-11-07,LTR.2023.MLBS.45,2024-01-22,NEON.LTR.MLBS072699.20231107.LVS|NEON.LTR.MLBS072160.20231107.LVS,NEON.LTR.MLBS072.20231107.LVS,NEON.LTR.MLBS072.20231107.LVS.CN,A00000226613,NEON.LTR.MLBS072.20231107.LVS.LIG,A00000226614,NEON.LTR.MLBS072.20231107.LVS.AR,A00000226615,5.7,N,NA,0000-0001-6726-6119,20251206T111312Z,RELEASE-2026
1d9e5f03-d1a5-45e6-b4c1-2c9c6f2edadb,MLBS_062.basePlot.ltr,D07,MLBS,MLBS_062,2023-10-24,2023-11-07,LTR.2023.MLBS.45,2024-01-23,NEON.LTR.MLBS062459.20231107.NDL,NEON.LTR.MLBS062.20231107.NDL,NEON.LTR.MLBS062.20231107.NDL.CN,A00000226556,NA,NA,NA,NA,NA,N,NA,0000-0001-6726-6119,20251206T111312Z,RELEASE-2026
52ec30ac-7af0-4954-8b23-0d14523f3044,MLBS_067.basePlot.ltr,D07,MLBS,MLBS_067,2023-10-24,2023-11-07,LTR.2023.MLBS.45,2024-01-12,NEON.LTR.MLBS067147.20231107.LVS|NEON.LTR.MLBS067778.20231107.LVS,NEON.LTR.MLBS067.20231107.LVS,NEON.LTR.MLBS067.20231107.LVS.CN,A00000226597,NEON.LTR.MLBS067.20231107.LVS.LIG,A00000226595,NEON.LTR.MLBS067.20231107.LVS.AR,A00000226596,6.18,N,NA,0000-0001-6726-6119,20251206T111312Z,RELEASE-2026
35dd0d20-16d9-45e1-b0a7-53932f61a7e4,MLBS_073.basePlot.ltr,D07,MLBS,MLBS_073,2023-10-24,2023-11-07,LTR.2023.MLBS.45,2024-01-23,NEON.LTR.MLBS073872.20231107.NDL,NEON.LTR.MLBS073.20231107.NDL,NEON.LTR.MLBS073.20231107.NDL.CN,A00000226561,NA,NA,NA,NA,NA,N,NA,0000-0001-6726-6119,20251206T111312Z,RELEASE-2026
15d0709c-886d-480c-a1ba-557cb76ee6c6,MLBS_068.basePlot.ltr,D07,MLBS,MLBS_068,2023-10-24,2023-11-07,LTR.2023.MLBS.45,2024-01-23,NEON.LTR.MLBS068280.20231107.NDL|NEON.LTR.MLBS068016.20231107.NDL,NEON.LTR.MLBS068.20231107.NDL,NEON.LTR.MLBS068.20231107.NDL.CN,A00000226559,NA,NA,NA,NA,NA,N,NA,0000-0001-6726-6119,20251206T111312Z,RELEASE-2026
ab83fb2e-983f-4abe-b442-e8efedd3b0c4,MLBS_069.basePlot.ltr,D07,MLBS,MLBS_069,2023-10-24,2023-11-07,LTR.2023.MLBS.45,2024-01-22,NEON.LTR.MLBS069160.20231107.LVS|NEON.LTR.MLBS069580.20231107.LVS,NEON.LTR.MLBS069.20231107.LVS,NEON.LTR.MLBS069.20231107.LVS.CN,A00000226610,NEON.LTR.MLBS069.20231107.LVS.LIG,A00000226612,NEON.LTR.MLBS069.20231107.LVS.AR,A00000226611,6.46,N,NA,0000-0001-6726-6119,20251206T111312Z,RELEASE-2026
5537e825-059c-4916-a313-82442aed082f,MLBS_075.basePlot.ltr,D07,MLBS,MLBS_075,2023-10-24,2023-11-07,LTR.2023.MLBS.45,2024-01-22,NEON.LTR.MLBS075612.20231107.LVS|NEON.LTR.MLBS075925.20231107.LVS,NEON.LTR.MLBS075.20231107.LVS,NEON.LTR.MLBS075.20231107.LVS.CN,A00000226625,NEON.LTR.MLBS075.20231107.LVS.LIG,A00000226626,NEON.LTR.MLBS075.20231107.LVS.AR,A00000226627,6.01,N,NA,0000-0001-6726-6119,20251206T111312Z,RELEASE-2026
5179c7a3-48be-47e3-ae9d-0bf57cfd47e8,MLBS_066.basePlot.ltr,D07,MLBS,MLBS_066,2023-10-24,2023-11-07,LTR.2023.MLBS.45,2024-01-23,NEON.LTR.MLBS066252.20231107.NDL,NEON.LTR.MLBS066.20231107.NDL,NEON.LTR.MLBS066.20231107.NDL.CN,A00000226558,NA,NA,NA,NA,NA,N,NA,0000-0001-6726-6119,20251206T111312Z,RELEASE-2026
333d7102-3a51-4b36-b0b4-f1a8c1a5ad89,MLBS_071.basePlot.ltr,D07,MLBS,MLBS_071,2023-10-24,2023-11-07,LTR.2023.MLBS.45,2024-01-12,NEON.LTR.MLBS071348.20231107.LVS|NEON.LTR.MLBS071122.20231107.LVS,NEON.LTR.MLBS071.20231107.LVS,NEON.LTR.MLBS071.20231107.LVS.CN,A00000226583,NEON.LTR.MLBS071.20231107.LVS.LIG,A00000226585,NEON.LTR.MLBS071.20231107.LVS.AR,A00000226584,6.22,N,NA,0000-0001-6726-6119,20251206T111312Z,RELEASE-2026
9cc46a1b-75b1-4e8e-8fda-0d2464b32f7c,MLBS_074.basePlot.ltr,D07,MLBS,MLBS_074,2023-10-24,2023-11-07,LTR.2023.MLBS.45,2024-01-22,NEON.LTR.MLBS074289.20231107.LVS|NEON.LTR.MLBS074908.20231107.LVS,NEON.LTR.MLBS074.20231107.LVS,NEON.LTR.MLBS074.20231107.LVS.CN,A00000226600,NEON.LTR.MLBS074.20231107.LVS.LIG,A00000226598,NEON.LTR.MLBS074.20231107.LVS.AR,A00000226599,6.7,N,NA,0000-0001-6726-6119,20251206T111312Z,RELEASE-2026
91ee2edc-b4e0-4ad8-a908-e6033c9877c9,ORNL_043.basePlot.ltr,D07,ORNL,ORNL_043,2017-10-25,2017-11-06,NA,2017-11-14,NEON.LTR.ORNL043572.20171106.NDL|NEON.LTR.ORNL043918.20171106.NDL,NEON.LTR.ORNL043.20171106.NDL,NEON.LTR.ORNL043.20171106.NDL.CN,NA,NEON.LTR.ORNL043.20171106.NDL.LIG,NA,NA,NA,NA,NA,NDL c:n ground to 20 mesh -- not enough sample to regrind,aferchaud@battelleecology.org,20251205T002801Z,RELEASE-2026
a9b0c840-0213-4920-959e-8ec6e605b3f2,ORNL_060.basePlot.ltr,D07,ORNL,ORNL_060,2017-10-25,2017-11-06,NA,2017-11-14,NEON.LTR.ORNL060032.20171106.LVS|NEON.LTR.ORNL060512.20171106.LVS,NEON.LTR.ORNL060.20171106.LVS,NEON.LTR.ORNL060.20171106.LVS.CN,NA,NEON.LTR.ORNL060.20171106.LVS.LIG,NA,NEON.LTR.ORNL060.20171106.LVS.AR,A00000367910,NA,NA,c:n ground to 40 mesh,aferchaud@battelleecology.org,20251205T002801Z,RELEASE-2026
452fc6b2-5a2a-4852-8877-472f16bca099,ORNL_036.basePlot.ltr,D07,ORNL,ORNL_036,2017-10-25,2017-11-06,NA,2017-11-14,NEON.LTR.ORNL036156.20171106.LVS|NEON.LTR.ORNL036696.20171106.LVS,NEON.LTR.ORNL036.20171106.LVS,NEON.LTR.ORNL036.20171106.LVS.CN,NA,NEON.LTR.ORNL036.20171106.LVS.LIG,NA,NEON.LTR.ORNL036.20171106.LVS.AR,A00000367914,NA,NA,c:n ground to 40 mesh,aferchaud@battelleecology.org,20251205T002801Z,RELEASE-2026
afb32f01-bb33-46f1-9876-2a87df0e8f14,ORNL_063.basePlot.ltr,D07,ORNL,ORNL_063,2017-10-25,2017-11-06,NA,2017-11-14,NEON.LTR.ORNL063580.20171106.LVS|NEON.LTR.ORNL063455.20171106.LVS,NEON.LTR.ORNL063.20171106.LVS,NEON.LTR.ORNL063.20171106.LVS.CN,NA,NEON.LTR.ORNL063.20171106.LVS.LIG,NA,NEON.LTR.ORNL063.20171106.LVS.AR,A00000367913,NA,NA,c:n ground to 40 mesh,aferchaud@battelleecology.org,20251205T002801Z,RELEASE-2026
2d2a6d4e-9657-42aa-8539-13621de94fe8,ORNL_046.basePlot.ltr,D07,ORNL,ORNL_046,2017-10-25,2017-11-06,NA,2017-11-14,NEON.LTR.ORNL046783.20171106.LVS|NEON.LTR.ORNL046655.20171106.LVS,NEON.LTR.ORNL046.20171106.LVS,NEON.LTR.ORNL046.20171106.LVS.CN,NA,NEON.LTR.ORNL046.20171106.LVS.LIG,NA,NEON.LTR.ORNL046.20171106.LVS.AR,A00000367918,NA,NA,c:n ground to 40 mesh,aferchaud@battelleecology.org,20251205T002801Z,RELEASE-2026
04805e03-3397-4e3a-9a45-374a2b23c61c,ORNL_053.basePlot.ltr,D07,ORNL,ORNL_053,2017-10-25,2017-11-06,NA,2017-11-14,NEON.LTR.ORNL053072.20171106.LVS|NEON.LTR.ORNL053902.20171106.LVS,NEON.LTR.ORNL053.20171106.LVS,NEON.LTR.ORNL053.20171106.LVS.CN,NA,NEON.LTR.ORNL053.20171106.LVS.LIG,NA,NEON.LTR.ORNL053.20171106.LVS.AR,A00000367923,NA,NA,c:n ground to 40 mesh,aferchaud@battelleecology.org,20251205T002801Z,RELEASE-2026
c91daffb-c8a9-4908-950d-87a8651da252,ORNL_059.basePlot.ltr,D07,ORNL,ORNL_059,2017-10-25,2017-11-06,NA,2017-11-14,NEON.LTR.ORNL059018.20171106.LVS|NEON.LTR.ORNL059335.20171106.LVS,NEON.LTR.ORNL059.20171106.LVS,NEON.LTR.ORNL059.20171106.LVS.CN,NA,NEON.LTR.ORNL059.20171106.LVS.LIG,NA,NEON.LTR.ORNL059.20171106.LVS.AR,A00000367909,NA,NA,c:n ground to 40 mesh,aferchaud@battelleecology.org,20251205T002801Z,RELEASE-2026
057bdd49-e530-491e-8651-1fb58c7b6aad,ORNL_050.basePlot.ltr,D07,ORNL,ORNL_050,2017-10-25,2017-11-06,NA,2017-11-14,NEON.LTR.ORNL050160.20171106.LVS|NEON.LTR.ORNL050952.20171106.LVS,NEON.LTR.ORNL050.20171106.LVS,NEON.LTR.ORNL050.20171106.LVS.CN,NA,NEON.LTR.ORNL050.20171106.LVS.LIG,NA,NEON.LTR.ORNL050.20171106.LVS.AR,A00000367920,NA,NA,c:n ground to 40 mesh,aferchaud@battelleecology.org,20251205T002801Z,RELEASE-2026
c7488704-07ea-42c2-b05c-3f338e72ec12,ORNL_052.basePlot.ltr,D07,ORNL,ORNL_052,2017-10-25,2017-11-06,NA,2017-11-14,NEON.LTR.ORNL052689.20171106.LVS|NEON.LTR.ORNL052007.20171106.LVS,NEON.LTR.ORNL052.20171106.LVS,NEON.LTR.ORNL052.20171106.LVS.CN,NA,NEON.LTR.ORNL052.20171106.LVS.LIG,NA,NEON.LTR.ORNL052.20171106.LVS.AR,A00000367922,NA,NA,c:n ground to 40 mesh,aferchaud@battelleecology.org,20251205T002801Z,RELEASE-2026
3a80656e-b745-43c4-aa04-ad999f2e081b,ORNL_045.basePlot.ltr,D07,ORNL,ORNL_045,2017-10-25,2017-11-06,NA,2017-12-20,NEON.LTR.ORNL045587.20171106.NDL|NEON.LTR.ORNL045795.20171106.NDL,NEON.LTR.ORNL045.20171106.NDL,NEON.LTR.ORNL045.20171106.NDL.CN,NA,NA,NA,NA,NA,NA,NA,NDL c:n ground to 20 mesh -- not enough sample to regrind,aferchaud@battelleecology.org,20251205T002801Z,RELEASE-2026
e78ce880-f6bc-420c-b06a-d0f1f3e76a25,ORNL_058.basePlot.ltr,D07,ORNL,ORNL_058,2017-10-25,2017-11-06,NA,2017-11-14,NEON.LTR.ORNL058510.20171106.LVS|NEON.LTR.ORNL058897.20171106.LVS,NEON.LTR.ORNL058.20171106.LVS,NEON.LTR.ORNL058.20171106.LVS.CN,NA,NEON.LTR.ORNL058.20171106.LVS.LIG,NA,NEON.LTR.ORNL058.20171106.LVS.AR,A00000367908,NA,NA,c:n ground to 40 mesh,aferchaud@battelleecology.org,20251205T002801Z,RELEASE-2026
2628b9a8-9d86-44c5-93d0-03bcf32cbb48,ORNL_061.basePlot.ltr,D07,ORNL,ORNL_061,2017-10-25,2017-11-06,NA,2017-11-14,NEON.LTR.ORNL061951.20171106.LVS|NEON.LTR.ORNL061510.20171106.LVS,NEON.LTR.ORNL061.20171106.LVS,NEON.LTR.ORNL061.20171106.LVS.CN,NA,NEON.LTR.ORNL061.20171106.LVS.LIG,NA,NEON.LTR.ORNL061.20171106.LVS.AR,A00000367911,NA,NA,c:n ground to 40 mesh,aferchaud@battelleecology.org,20251205T002801Z,RELEASE-2026
73b95622-78dc-434a-9bfd-b901581fbcbf,ORNL_063.basePlot.ltr,D07,ORNL,ORNL_063,2017-10-25,2017-11-06,NA,2017-11-14,NEON.LTR.ORNL063455.20171106.NDL|NEON.LTR.ORNL063580.20171106.NDL,NEON.LTR.ORNL063.20171106.NDL,NEON.LTR.ORNL063.20171106.NDL.CN,NA,NEON.LTR.ORNL063.20171106.NDL.LIG,NA,NEON.LTR.ORNL063.20171106.NDL.AR,A00000367903,NA,NA,NDL c:n ground to 40 mesh,aferchaud@battelleecology.org,20251205T002801Z,RELEASE-2026
01a7bc39-2005-42f2-9a5a-d256e563d350,ORNL_045.basePlot.ltr,D07,ORNL,ORNL_045,2017-10-25,2017-11-06,NA,2017-11-14,NEON.LTR.ORNL045795.20171106.LVS|NEON.LTR.ORNL045587.20171106.LVS,NEON.LTR.ORNL045.20171106.LVS,NEON.LTR.ORNL045.20171106.LVS.CN,NA,NEON.LTR.ORNL045.20171106.LVS.LIG,NA,NEON.LTR.ORNL045.20171106.LVS.AR,A00000367917,NA,NA,c:n ground to 40 mesh,aferchaud@battelleecology.org,20251205T002801Z,RELEASE-2026
6a1be72b-1bf8-470d-be40-b610f24c0e8b,ORNL_051.basePlot.ltr,D07,ORNL,ORNL_051,2017-10-25,2017-11-06,NA,2017-11-14,NEON.LTR.ORNL051943.20171106.LVS|NEON.LTR.ORNL051323.20171106.LVS,NEON.LTR.ORNL051.20171106.LVS,NEON.LTR.ORNL051.20171106.LVS.CN,NA,NEON.LTR.ORNL051.20171106.LVS.LIG,NA,NEON.LTR.ORNL051.20171106.LVS.AR,A00000367921,NA,NA,c:n ground to 40 mesh,aferchaud@battelleecology.org,20251205T002801Z,RELEASE-2026
794db679-b787-4e01-888d-b8dc123960e1,ORNL_043.basePlot.ltr,D07,ORNL,ORNL_043,2017-10-25,2017-11-06,NA,2017-11-14,NEON.LTR.ORNL043918.20171106.LVS|NEON.LTR.ORNL043572.20171106.LVS,NEON.LTR.ORNL043.20171106.LVS,NEON.LTR.ORNL043.20171106.LVS.CN,NA,NEON.LTR.ORNL043.20171106.LVS.LIG,NA,NEON.LTR.ORNL043.20171106.LVS.AR,A00000367916,NA,NA,c:n ground to 40 mesh,aferchaud@battelleecology.org,20251205T002801Z,RELEASE-2026
eae9c19b-73fd-428b-94dd-40c16ccb839e,ORNL_062.basePlot.ltr,D07,ORNL,ORNL_062,2017-10-25,2017-11-06,NA,2017-11-14,NEON.LTR.ORNL062018.20171106.LVS|NEON.LTR.ORNL062335.20171106.LVS,NEON.LTR.ORNL062.20171106.LVS,NEON.LTR.ORNL062.20171106.LVS.CN,NA,NEON.LTR.ORNL062.20171106.LVS.LIG,NA,NEON.LTR.ORNL062.20171106.LVS.AR,A00000367912,NA,NA,c:n ground to 40 mesh,aferchaud@battelleecology.org,20251205T002801Z,RELEASE-2026
09ffbbb5-99dc-4f60-b77a-7f7de55a5b66,ORNL_057.basePlot.ltr,D07,ORNL,ORNL_057,2017-10-25,2017-11-06,NA,2017-11-14,NEON.LTR.ORNL057512.20171106.LVS|NEON.LTR.ORNL057032.20171106.LVS,NEON.LTR.ORNL057.20171106.LVS,NEON.LTR.ORNL057.20171106.LVS.CN,NA,NEON.LTR.ORNL057.20171106.LVS.LIG,NA,NEON.LTR.ORNL057.20171106.LVS.AR,A00000367907,NA,NA,c:n ground to 40 mesh,aferchaud@battelleecology.org,20251205T002801Z,RELEASE-2026
097dc45e-ce28-4d5f-a425-5f7ae89681b1,ORNL_061.basePlot.ltr,D07,ORNL,ORNL_061,2017-10-25,2017-11-06,NA,2017-11-14,NEON.LTR.ORNL061951.20171106.NDL|NEON.LTR.ORNL061510.20171106.NDL,NEON.LTR.ORNL061.20171106.NDL,NEON.LTR.ORNL061.20171106.NDL.CN,NA,NEON.LTR.ORNL061.20171106.NDL.LIG,NA,NA,NA,NA,NA,NDL c:n ground to 20 mesh -- not enough sample to regrind,aferchaud@battelleecology.org,20251205T002801Z,RELEASE-2026
